;id;afavor;n;total;trimestre;perc_governismo
4376;1220561;504.0;601.0;84.0;2025-04-01;95.0
4377;1220563;316.0;456.0;69.0;2025-04-01;76.0
4378;1220564;334.0;395.0;85.0;2025-04-01;100.0
4379;1220565;485.0;494.0;98.0;2025-04-01;100.0
4380;1220566;332.0;423.0;78.0;2025-04-01;100.0
4381;1220567;338.0;402.0;84.0;2025-04-01;91.0
4382;1220568;90.0;527.0;17.0;2025-04-01;42.0
4383;1220569;282.0;481.0;59.0;2025-04-01;80.0
4384;1220570;354.0;445.0;80.0;2025-04-01;83.0
4385;1220571;290.0;592.0;49.0;2025-04-01;50.0
4386;1220572;285.0;383.0;74.0;2025-04-01;50.0
4387;1220573;432.0;463.0;93.0;2025-04-01;100.0
4388;1220574;126.0;602.0;21.0;2025-04-01;38.0
4389;1220576;181.0;653.0;28.0;2025-04-01;33.0
4390;1220578;540.0;599.0;90.0;2025-04-01;95.0
4391;1220581;524.0;551.0;95.0;2025-04-01;100.0
4392;1220582;417.0;447.0;93.0;2025-04-01;100.0
4393;1220583;249.0;607.0;41.0;2025-04-01;45.0
4394;1220584;489.0;553.0;88.0;2025-04-01;100.0
4395;1220585;331.0;397.0;83.0;2025-04-01;100.0
4396;1220586;459.0;508.0;90.0;2025-04-01;100.0
4397;1220588;377.0;716.0;53.0;2025-04-01;79.0
4398;1220589;225.0;456.0;49.0;2025-04-01;67.0
4399;1220590;214.0;539.0;40.0;2025-04-01;45.0
4400;1220591;471.0;505.0;93.0;2025-04-01;100.0
4401;1220592;429.0;495.0;87.0;2025-04-01;100.0
4402;1220594;153.0;582.0;26.0;2025-04-01;40.0
4403;1220595;143.0;622.0;23.0;2025-04-01;44.0
4404;1220597;283.0;522.0;54.0;2025-04-01;57.0
4405;1220598;541.0;648.0;83.0;2025-04-01;77.0
4406;1220599;446.0;568.0;79.0;2025-04-01;78.0
4407;1220602;502.0;512.0;98.0;2025-04-01;100.0
4408;1220603;377.0;496.0;76.0;2025-04-01;100.0
4409;1220604;446.0;502.0;89.0;2025-04-01;100.0
4410;1220605;540.0;574.0;94.0;2025-04-01;90.0
4411;1220606;536.0;547.0;98.0;2025-04-01;95.0
4412;1220607;516.0;569.0;91.0;2025-04-01;100.0
4413;1220608;276.0;546.0;51.0;2025-04-01;63.0
4414;1220609;239.0;498.0;48.0;2025-04-01;70.0
4415;1220610;173.0;507.0;34.0;2025-04-01;41.0
4416;1220611;145.0;567.0;26.0;2025-04-01;50.0
4417;1220612;513.0;602.0;85.0;2025-04-01;73.0
4418;1220613;164.0;570.0;29.0;2025-04-01;43.0
4419;1220615;490.0;585.0;84.0;2025-04-01;77.0
4420;1220616;366.0;484.0;76.0;2025-04-01;88.0
4421;1220617;446.0;531.0;84.0;2025-04-01;100.0
4422;1220618;350.0;522.0;67.0;2025-04-01;86.0
4423;1220619;122.0;658.0;19.0;2025-04-01;45.0
4424;1220620;265.0;576.0;46.0;2025-04-01;61.0
4425;1220621;108.0;589.0;18.0;2025-04-01;41.0
4426;1220622;440.0;505.0;87.0;2025-04-01;83.0
4427;1220623;423.0;480.0;88.0;2025-04-01;88.0
4428;1220624;485.0;633.0;77.0;2025-04-01;100.0
4429;1220625;335.0;448.0;75.0;2025-04-01;85.0
4430;1220626;339.0;566.0;60.0;2025-04-01;59.0
4431;1220628;118.0;511.0;23.0;2025-04-01;44.0
4432;1220629;457.0;467.0;98.0;2025-04-01;94.0
4433;1220630;431.0;580.0;74.0;2025-04-01;100.0
4434;1220631;416.0;525.0;79.0;2025-04-01;91.0
4435;1220632;550.0;565.0;97.0;2025-04-01;95.0
4436;1220633;70.0;429.0;16.0;2025-04-01;15.0
4437;1220635;458.0;553.0;83.0;2025-04-01;80.0
4438;1220638;290.0;568.0;51.0;2025-04-01;67.0
4439;1220639;428.0;512.0;84.0;2025-04-01;75.0
4440;1220640;469.0;488.0;96.0;2025-04-01;100.0
4441;1220641;478.0;547.0;87.0;2025-04-01;81.0
4442;1220642;212.0;257.0;82.0;2025-04-01;100.0
4443;1220644;186.0;605.0;31.0;2025-04-01;75.0
4444;1220645;360.0;429.0;84.0;2025-04-01;75.0
4445;1220646;284.0;322.0;88.0;2025-04-01;95.0
4446;1220647;293.0;364.0;80.0;2025-04-01;92.0
4447;1220648;376.0;469.0;80.0;2025-04-01;100.0
4448;1220649;290.0;429.0;68.0;2025-04-01;100.0
4449;1220650;374.0;511.0;73.0;2025-04-01;100.0
4450;1220651;298.0;426.0;70.0;2025-04-01;50.0
4451;1220652;142.0;600.0;24.0;2025-04-01;39.0
4452;1220653;327.0;522.0;63.0;2025-04-01;74.0
4453;1220654;119.0;651.0;18.0;2025-04-01;45.0
4454;1220655;94.0;485.0;19.0;2025-04-01;56.0
4455;1220656;469.0;602.0;78.0;2025-04-01;100.0
4456;1220657;88.0;426.0;21.0;2025-04-01;46.0
4457;1220658;391.0;477.0;82.0;2025-04-01;100.0
4458;1220659;199.0;526.0;38.0;2025-04-01;86.0
4459;1220660;346.0;408.0;85.0;2025-04-01;94.0
4460;1220661;209.0;409.0;51.0;2025-04-01;53.0
4461;1220662;523.0;550.0;95.0;2025-04-01;95.0
4462;1220663;516.0;546.0;95.0;2025-04-01;100.0
4463;1220664;503.0;547.0;92.0;2025-04-01;86.0
4464;1220665;128.0;458.0;28.0;2025-04-01;52.0
4465;1220666;150.0;613.0;24.0;2025-04-01;45.0
4466;1220667;561.0;580.0;97.0;2025-04-01;100.0
4467;1220668;552.0;571.0;97.0;2025-04-01;100.0
4468;1220669;438.0;509.0;86.0;2025-04-01;94.0
4469;1220670;436.0;478.0;91.0;2025-04-01;100.0
4470;1220671;553.0;562.0;98.0;2025-04-01;100.0
4471;1220672;441.0;512.0;86.0;2025-04-01;100.0
4472;1220673;116.0;518.0;22.0;2025-04-01;35.0
4473;1220674;306.0;358.0;85.0;2025-04-01;100.0
4474;1220675;424.0;487.0;87.0;2025-04-01;100.0
4475;1220676;394.0;447.0;88.0;2025-04-01;100.0
4476;1220677;446.0;499.0;89.0;2025-04-01;100.0
4477;1220681;324.0;366.0;89.0;2025-04-01;75.0
4478;1220682;518.0;538.0;96.0;2025-04-01;100.0
4479;1220683;453.0;582.0;78.0;2025-04-01;100.0
4480;1220684;349.0;472.0;74.0;2025-04-01;88.0
4481;1220685;411.0;540.0;76.0;2025-04-01;83.0
4482;1220686;521.0;582.0;90.0;2025-04-01;89.0
4483;1220687;369.0;419.0;88.0;2025-04-01;100.0
4484;1220688;544.0;556.0;98.0;2025-04-01;100.0
4485;1220689;139.0;292.0;48.0;2025-04-01;57.0
4486;1220690;138.0;581.0;24.0;2025-04-01;50.0
4487;1220691;525.0;600.0;88.0;2025-04-01;100.0
4488;1220692;403.0;468.0;86.0;2025-04-01;94.0
4489;1220693;115.0;439.0;26.0;2025-04-01;73.0
4490;1220694;438.0;489.0;90.0;2025-04-01;94.0
4491;1220695;420.0;510.0;82.0;2025-04-01;88.0
4492;1220696;541.0;553.0;98.0;2025-04-01;100.0
4493;1220697;374.0;418.0;89.0;2025-04-01;100.0
4494;1220699;463.0;506.0;92.0;2025-04-01;100.0
4495;1220700;502.0;506.0;99.0;2025-04-01;100.0
4496;1220701;495.0;574.0;86.0;2025-04-01;100.0
4497;1220702;245.0;318.0;77.0;2025-04-01;93.0
4498;1220703;480.0;541.0;89.0;2025-04-01;100.0
4499;1220704;429.0;433.0;99.0;2025-04-01;100.0
4500;1220706;158.0;302.0;52.0;2025-04-01;80.0
4501;1220707;320.0;355.0;90.0;2025-04-01;100.0
4502;1220708;533.0;582.0;92.0;2025-04-01;95.0
4503;1220712;294.0;349.0;84.0;2025-04-01;100.0
4504;1220714;477.0;569.0;84.0;2025-04-01;95.0
4505;1220715;341.0;468.0;73.0;2025-04-01;95.0
4506;1221148;584.0;593.0;98.0;2025-04-01;100.0
4507;1221328;143.0;532.0;27.0;2025-04-01;53.0
4508;1221329;150.0;187.0;80.0;2025-04-01;
4509;1221338;464.0;558.0;83.0;2025-04-01;80.0
4510;1222429;451.0;548.0;82.0;2025-04-01;84.0
4511;1223128;343.0;500.0;69.0;2025-04-01;53.0
4512;1224117;463.0;554.0;84.0;2025-04-01;95.0
4513;1224333;514.0;522.0;98.0;2025-04-01;100.0
4514;1225730;147.0;163.0;90.0;2025-04-01;89.0
4515;1226179;403.0;622.0;65.0;2025-04-01;95.0
4516;1226708;220.0;395.0;56.0;2025-04-01;75.0
4517;1226837;312.0;371.0;84.0;2025-04-01;100.0
4518;1227433;252.0;329.0;77.0;2025-04-01;82.0
4519;1229432;40.0;149.0;27.0;2025-04-01;40.0
4520;1230762;56.0;83.0;67.0;2025-04-01;82.0
4521;1230765;129.0;133.0;97.0;2025-04-01;91.0
4522;1230767;27.0;146.0;18.0;2025-04-01;45.0
4523;1230768;106.0;126.0;84.0;2025-04-01;100.0
4524;1230957;85.0;98.0;87.0;2025-04-01;100.0
4525;1231911;115.0;116.0;99.0;2025-04-01;100.0
4526;1233218;19.0;28.0;68.0;2025-04-01;
4527;162881;336.0;420.0;80.0;2025-07-01;85.0
4528;166385;403.0;472.0;85.0;2025-07-01;85.0
4529;166828;393.0;468.0;84.0;2025-07-01;83.0
4530;169871;624.0;634.0;98.0;2025-07-01;97.0
4531;172442;397.0;427.0;93.0;2025-07-01;89.0
4532;173433;533.0;542.0;98.0;2025-07-01;97.0
4533;173441;361.0;447.0;81.0;2025-07-01;86.0
4534;173486;417.0;489.0;85.0;2025-07-01;91.0
4535;173531;426.0;521.0;82.0;2025-07-01;97.0
4536;173579;146.0;560.0;26.0;2025-07-01;19.0
4537;173604;526.0;552.0;95.0;2025-07-01;99.0
4538;173692;113.0;465.0;24.0;2025-07-01;7.0
4539;173701;464.0;472.0;98.0;2025-07-01;100.0
4540;173768;389.0;540.0;72.0;2025-07-01;74.0
4541;173778;360.0;432.0;83.0;2025-07-01;94.0
4542;173788;69.0;87.0;79.0;2025-07-01;86.0
4543;173801;592.0;608.0;97.0;2025-07-01;99.0
4544;174041;714.0;728.0;98.0;2025-07-01;100.0
4545;174043;109.0;364.0;30.0;2025-07-01;22.0
4546;174044;361.0;413.0;87.0;2025-07-01;88.0
4547;174057;583.0;599.0;97.0;2025-07-01;100.0
4548;174060;500.0;514.0;97.0;2025-07-01;99.0
4549;174075;331.0;337.0;98.0;2025-07-01;96.0
4550;174079;300.0;334.0;90.0;2025-07-01;85.0
4551;174084;401.0;578.0;69.0;2025-07-01;54.0
4552;174090;376.0;416.0;90.0;2025-07-01;94.0
4553;174095;212.0;256.0;83.0;2025-07-01;86.0
4554;174141;516.0;528.0;98.0;2025-07-01;99.0
4555;174156;481.0;493.0;98.0;2025-07-01;98.0
4556;174158;383.0;416.0;92.0;2025-07-01;92.0
4557;174159;553.0;568.0;97.0;2025-07-01;99.0
4558;174160;568.0;585.0;97.0;2025-07-01;100.0
4559;174161;374.0;383.0;98.0;2025-07-01;98.0
4560;174171;558.0;665.0;84.0;2025-07-01;99.0
4561;174253;350.0;399.0;88.0;2025-07-01;85.0
4562;174262;303.0;507.0;60.0;2025-07-01;47.0
4563;174270;78.0;123.0;63.0;2025-07-01;67.0
4564;174273;143.0;520.0;28.0;2025-07-01;19.0
4565;174283;516.0;525.0;98.0;2025-07-01;100.0
4566;174299;332.0;358.0;93.0;2025-07-01;89.0
4567;174317;387.0;440.0;88.0;2025-07-01;98.0
4568;174356;286.0;355.0;81.0;2025-07-01;88.0
4569;174371;452.0;457.0;99.0;2025-07-01;100.0
4570;174374;471.0;543.0;87.0;2025-07-01;89.0
4571;174376;521.0;533.0;98.0;2025-07-01;99.0
4572;174383;103.0;322.0;32.0;2025-07-01;13.0
4573;174398;423.0;439.0;96.0;2025-07-01;98.0
4574;174400;131.0;133.0;98.0;2025-07-01;100.0
4575;174428;240.0;570.0;42.0;2025-07-01;22.0
4576;174467;412.0;480.0;86.0;2025-07-01;86.0
4577;174478;101.0;118.0;86.0;2025-07-01;100.0
4578;174537;450.0;521.0;86.0;2025-07-01;81.0
4579;174550;423.0;511.0;83.0;2025-07-01;87.0
4580;174554;386.0;449.0;86.0;2025-07-01;78.0
4581;174574;491.0;548.0;90.0;2025-07-01;91.0
4582;174585;127.0;521.0;24.0;2025-07-01;13.0
4583;174646;236.0;313.0;75.0;2025-07-01;77.0
4584;174784;401.0;465.0;86.0;2025-07-01;99.0
4585;174848;562.0;579.0;97.0;2025-07-01;100.0
4586;174856;529.0;576.0;92.0;2025-07-01;96.0
4587;174858;546.0;564.0;97.0;2025-07-01;100.0
4588;180815;518.0;560.0;93.0;2025-07-01;92.0
4589;181055;545.0;558.0;98.0;2025-07-01;99.0
4590;188256;458.0;465.0;98.0;2025-07-01;99.0
4591;191228;586.0;652.0;90.0;2025-07-01;92.0
4592;192102;340.0;429.0;79.0;2025-07-01;83.0
4593;192346;79.0;357.0;22.0;2025-07-01;
4594;192699;421.0;484.0;87.0;2025-07-01;85.0
4595;192776;284.0;377.0;75.0;2025-07-01;70.0
4596;198057;287.0;416.0;69.0;2025-07-01;76.0
4597;198148;376.0;586.0;64.0;2025-07-01;25.0
4598;198615;310.0;507.0;61.0;2025-07-01;40.0
4599;1104552;412.0;503.0;82.0;2025-07-01;92.0
4600;1107970;293.0;530.0;55.0;2025-07-01;52.0
4601;1109429;481.0;593.0;81.0;2025-07-01;86.0
4602;1121948;480.0;549.0;87.0;2025-07-01;89.0
4603;1122158;312.0;350.0;89.0;2025-07-01;90.0
4604;1122974;385.0;444.0;87.0;2025-07-01;90.0
4605;1123086;531.0;630.0;84.0;2025-07-01;85.0
4606;1123756;349.0;417.0;84.0;2025-07-01;84.0
4607;1133439;490.0;526.0;93.0;2025-07-01;88.0
4608;1133810;92.0;464.0;20.0;2025-07-01;11.0
4609;1136811;238.0;463.0;51.0;2025-07-01;46.0
4610;1137070;341.0;401.0;85.0;2025-07-01;87.0
4611;1138286;309.0;373.0;83.0;2025-07-01;80.0
4612;1139285;520.0;542.0;96.0;2025-07-01;99.0
4613;1141391;346.0;421.0;82.0;2025-07-01;84.0
4614;1141398;499.0;510.0;98.0;2025-07-01;100.0
4615;1141408;472.0;537.0;88.0;2025-07-01;91.0
4616;1141411;526.0;553.0;95.0;2025-07-01;95.0
4617;1141421;412.0;476.0;87.0;2025-07-01;90.0
4618;1141431;385.0;444.0;87.0;2025-07-01;85.0
4619;1141450;279.0;364.0;77.0;2025-07-01;79.0
4620;1141456;452.0;464.0;97.0;2025-07-01;100.0
4621;1141458;311.0;339.0;92.0;2025-07-01;86.0
4622;1141459;420.0;515.0;82.0;2025-07-01;86.0
4623;1141464;405.0;417.0;97.0;2025-07-01;98.0
4624;1141470;593.0;603.0;98.0;2025-07-01;98.0
4625;1141485;412.0;524.0;79.0;2025-07-01;88.0
4626;1141487;410.0;459.0;89.0;2025-07-01;90.0
4627;1141516;344.0;430.0;80.0;2025-07-01;84.0
4628;1141518;127.0;172.0;74.0;2025-07-01;57.0
4629;1141531;440.0;498.0;88.0;2025-07-01;90.0
4630;1141555;304.0;370.0;82.0;2025-07-01;82.0
4631;1143632;243.0;284.0;86.0;2025-07-01;81.0
4632;1143942;277.0;309.0;90.0;2025-07-01;91.0
4633;1150418;430.0;524.0;82.0;2025-07-01;85.0
4634;1152605;371.0;514.0;72.0;2025-07-01;95.0
4635;1153423;386.0;433.0;89.0;2025-07-01;82.0
4636;1156190;115.0;626.0;18.0;2025-07-01;6.0
4637;1157130;436.0;487.0;90.0;2025-07-01;98.0
4638;1160161;481.0;553.0;87.0;2025-07-01;89.0
4639;1160510;220.0;248.0;89.0;2025-07-01;78.0
4640;1160512;359.0;438.0;82.0;2025-07-01;85.0
4641;1160517;373.0;403.0;93.0;2025-07-01;93.0
4642;1160518;376.0;485.0;78.0;2025-07-01;89.0
4643;1160527;318.0;357.0;89.0;2025-07-01;80.0
4644;1160535;510.0;537.0;95.0;2025-07-01;96.0
4645;1160538;545.0;559.0;97.0;2025-07-01;100.0
4646;1160541;42.0;50.0;84.0;2025-07-01;50.0
4647;1160548;530.0;568.0;93.0;2025-07-01;97.0
4648;1160552;74.0;158.0;47.0;2025-07-01;50.0
4649;1160553;243.0;255.0;95.0;2025-07-01;92.0
4650;1160556;566.0;574.0;99.0;2025-07-01;100.0
4651;1160558;135.0;516.0;26.0;2025-07-01;19.0
4652;1160559;334.0;499.0;67.0;2025-07-01;48.0
4653;1160561;20.0;99.0;20.0;2025-07-01;19.0
4654;1160569;431.0;442.0;98.0;2025-07-01;100.0
4655;1160575;614.0;646.0;95.0;2025-07-01;99.0
4656;1160588;309.0;363.0;85.0;2025-07-01;72.0
4657;1160591;199.0;393.0;51.0;2025-07-01;30.0
4658;1160592;470.0;482.0;98.0;2025-07-01;99.0
4659;1160598;409.0;466.0;88.0;2025-07-01;92.0
4660;1160599;410.0;507.0;81.0;2025-07-01;68.0
4661;1160600;348.0;422.0;82.0;2025-07-01;89.0
4662;1160601;120.0;524.0;23.0;2025-07-01;15.0
4663;1160604;477.0;492.0;97.0;2025-07-01;97.0
4664;1160610;472.0;482.0;98.0;2025-07-01;100.0
4665;1160629;511.0;577.0;89.0;2025-07-01;91.0
4666;1160632;387.0;440.0;88.0;2025-07-01;93.0
4667;1160635;384.0;425.0;90.0;2025-07-01;94.0
4668;1160640;135.0;516.0;26.0;2025-07-01;18.0
4669;1160642;131.0;531.0;25.0;2025-07-01;9.0
4670;1160665;470.0;538.0;87.0;2025-07-01;86.0
4671;1160666;454.0;530.0;86.0;2025-07-01;87.0
4672;1160673;139.0;548.0;25.0;2025-07-01;12.0
4673;1160674;239.0;270.0;89.0;2025-07-01;100.0
4674;1160758;139.0;473.0;29.0;2025-07-01;19.0
4675;1160976;418.0;497.0;84.0;2025-07-01;82.0
4676;1161440;142.0;539.0;26.0;2025-07-01;7.0
4677;1161550;120.0;410.0;29.0;2025-07-01;21.0
4678;1162067;500.0;513.0;97.0;2025-07-01;99.0
4679;1162332;365.0;442.0;83.0;2025-07-01;94.0
4680;1163321;293.0;383.0;77.0;2025-07-01;82.0
4681;1165470;143.0;516.0;28.0;2025-07-01;10.0
4682;1166402;127.0;491.0;26.0;2025-07-01;17.0
4683;1171617;519.0;530.0;98.0;2025-07-01;100.0
4684;1171623;164.0;184.0;89.0;2025-07-01;
4685;1171786;475.0;491.0;97.0;2025-07-01;99.0
4686;1175765;96.0;131.0;73.0;2025-07-01;85.0
4687;1178829;162.0;583.0;28.0;2025-07-01;19.0
4688;1178835;511.0;581.0;88.0;2025-07-01;90.0
4689;1178843;370.0;457.0;81.0;2025-07-01;79.0
4690;1178854;136.0;165.0;82.0;2025-07-01;80.0
4691;1178857;478.0;490.0;98.0;2025-07-01;100.0
4692;1178858;419.0;485.0;86.0;2025-07-01;88.0
4693;1178860;327.0;426.0;77.0;2025-07-01;81.0
4694;1178866;490.0;505.0;97.0;2025-07-01;100.0
4695;1178871;96.0;509.0;19.0;2025-07-01;5.0
4696;1178873;654.0;668.0;98.0;2025-07-01;100.0
4697;1178876;318.0;402.0;79.0;2025-07-01;82.0
4698;1178881;379.0;494.0;77.0;2025-07-01;77.0
4699;1178884;153.0;193.0;79.0;2025-07-01;82.0
4700;1178886;72.0;90.0;80.0;2025-07-01;88.0
4701;1178887;628.0;642.0;98.0;2025-07-01;99.0
4702;1178895;411.0;482.0;85.0;2025-07-01;86.0
4703;1178896;223.0;293.0;76.0;2025-07-01;75.0
4704;1178908;111.0;458.0;24.0;2025-07-01;16.0
4705;1178910;164.0;569.0;29.0;2025-07-01;19.0
4706;1178927;318.0;341.0;93.0;2025-07-01;100.0
4707;1178929;296.0;507.0;58.0;2025-07-01;49.0
4708;1178931;492.0;519.0;95.0;2025-07-01;97.0
4709;1178933;373.0;496.0;75.0;2025-07-01;65.0
4710;1178934;454.0;548.0;83.0;2025-07-01;93.0
4711;1178937;56.0;206.0;27.0;2025-07-01;0.0
4712;1178943;185.0;301.0;61.0;2025-07-01;59.0
4713;1178946;151.0;497.0;30.0;2025-07-01;27.0
4714;1178947;66.0;282.0;23.0;2025-07-01;5.0
4715;1178954;221.0;353.0;63.0;2025-07-01;45.0
4716;1178963;169.0;486.0;35.0;2025-07-01;12.0
4717;1178964;359.0;404.0;89.0;2025-07-01;95.0
4718;1178966;149.0;406.0;37.0;2025-07-01;23.0
4719;1178970;457.0;475.0;96.0;2025-07-01;93.0
4720;1178972;213.0;268.0;79.0;2025-07-01;63.0
4721;1178975;309.0;358.0;86.0;2025-07-01;86.0
4722;1178983;115.0;552.0;21.0;2025-07-01;11.0
4723;1178985;142.0;545.0;26.0;2025-07-01;14.0
4724;1178986;559.0;570.0;98.0;2025-07-01;100.0
4725;1178987;502.0;521.0;96.0;2025-07-01;100.0
4726;1178989;295.0;335.0;88.0;2025-07-01;92.0
4727;1178992;378.0;476.0;79.0;2025-07-01;88.0
4728;1178993;409.0;530.0;77.0;2025-07-01;77.0
4729;1178997;408.0;475.0;86.0;2025-07-01;87.0
4730;1179000;112.0;441.0;25.0;2025-07-01;16.0
4731;1179001;372.0;442.0;84.0;2025-07-01;80.0
4732;1180214;179.0;503.0;36.0;2025-07-01;12.0
4733;1188097;589.0;601.0;98.0;2025-07-01;100.0
4734;1191923;638.0;658.0;97.0;2025-07-01;99.0
4735;1198197;226.0;383.0;59.0;2025-07-01;38.0
4736;1198783;437.0;460.0;95.0;2025-07-01;91.0
4737;1204351;310.0;549.0;56.0;2025-07-01;50.0
4738;1204355;444.0;557.0;80.0;2025-07-01;74.0
4739;1204356;478.0;574.0;83.0;2025-07-01;85.0
4740;1204358;311.0;428.0;73.0;2025-07-01;82.0
4741;1204360;230.0;509.0;45.0;2025-07-01;41.0
4742;1204362;74.0;270.0;27.0;2025-07-01;12.0
4743;1204364;135.0;461.0;29.0;2025-07-01;23.0
4744;1204365;116.0;667.0;17.0;2025-07-01;7.0
4745;1204367;95.0;484.0;20.0;2025-07-01;9.0
4746;1204368;289.0;535.0;54.0;2025-07-01;29.0
4747;1204369;118.0;659.0;18.0;2025-07-01;14.0
4748;1204372;282.0;349.0;81.0;2025-07-01;82.0
4749;1204374;115.0;558.0;21.0;2025-07-01;6.0
4750;1204376;26.0;92.0;28.0;2025-07-01;20.0
4751;1204378;127.0;546.0;23.0;2025-07-01;12.0
4752;1204379;373.0;443.0;84.0;2025-07-01;79.0
4753;1204387;120.0;600.0;20.0;2025-07-01;7.0
4754;1204388;149.0;573.0;26.0;2025-07-01;17.0
4755;1204390;127.0;471.0;27.0;2025-07-01;23.0
4756;1204391;345.0;419.0;82.0;2025-07-01;86.0
4757;1204394;599.0;632.0;95.0;2025-07-01;95.0
4758;1204395;144.0;375.0;38.0;2025-07-01;13.0
4759;1204396;157.0;359.0;44.0;2025-07-01;59.0
4760;1204398;259.0;557.0;46.0;2025-07-01;21.0
4761;1204404;255.0;642.0;40.0;2025-07-01;40.0
4762;1204406;230.0;490.0;47.0;2025-07-01;28.0
4763;1204407;385.0;477.0;81.0;2025-07-01;99.0
4764;1204408;436.0;506.0;86.0;2025-07-01;90.0
4765;1204409;246.0;501.0;49.0;2025-07-01;63.0
4766;1204410;237.0;353.0;67.0;2025-07-01;54.0
4767;1204411;72.0;312.0;23.0;2025-07-01;6.0
4768;1204412;279.0;535.0;52.0;2025-07-01;44.0
4769;1204416;109.0;536.0;20.0;2025-07-01;10.0
4770;1204422;384.0;444.0;86.0;2025-07-01;87.0
4771;1204423;107.0;327.0;33.0;2025-07-01;16.0
4772;1204426;584.0;596.0;98.0;2025-07-01;100.0
4773;1204427;148.0;438.0;34.0;2025-07-01;19.0
4774;1204431;442.0;491.0;90.0;2025-07-01;93.0
4775;1204436;173.0;194.0;89.0;2025-07-01;0.0
4776;1204441;254.0;404.0;63.0;2025-07-01;56.0
4777;1204444;108.0;429.0;25.0;2025-07-01;13.0
4778;1204445;503.0;514.0;98.0;2025-07-01;100.0
4779;1204449;54.0;205.0;26.0;2025-07-01;11.0
4780;1204450;141.0;169.0;83.0;2025-07-01;17.0
4781;1204453;495.0;520.0;95.0;2025-07-01;99.0
4782;1204455;135.0;587.0;23.0;2025-07-01;7.0
4783;1204456;466.0;537.0;87.0;2025-07-01;88.0
4784;1204457;450.0;517.0;87.0;2025-07-01;88.0
4785;1204459;452.0;464.0;97.0;2025-07-01;94.0
4786;1204460;97.0;516.0;19.0;2025-07-01;5.0
4787;1204462;90.0;542.0;17.0;2025-07-01;7.0
4788;1204464;359.0;442.0;81.0;2025-07-01;96.0
4789;1204472;124.0;496.0;25.0;2025-07-01;23.0
4790;1204473;141.0;539.0;26.0;2025-07-01;22.0
4791;1204474;317.0;404.0;78.0;2025-07-01;80.0
4792;1204479;115.0;527.0;22.0;2025-07-01;13.0
4793;1204480;542.0;554.0;98.0;2025-07-01;100.0
4794;1204481;133.0;529.0;25.0;2025-07-01;12.0
4795;1204482;231.0;259.0;89.0;2025-07-01;
4796;1204485;205.0;493.0;42.0;2025-07-01;21.0
4797;1204486;530.0;567.0;93.0;2025-07-01;96.0
4798;1204488;314.0;362.0;87.0;2025-07-01;90.0
4799;1204489;298.0;316.0;94.0;2025-07-01;91.0
4800;1204491;415.0;504.0;82.0;2025-07-01;81.0
4801;1204492;542.0;548.0;99.0;2025-07-01;100.0
4802;1204494;170.0;189.0;90.0;2025-07-01;86.0
4803;1204495;511.0;519.0;98.0;2025-07-01;100.0
4804;1204497;413.0;508.0;81.0;2025-07-01;81.0
4805;1204498;382.0;506.0;75.0;2025-07-01;62.0
4806;1204501;607.0;623.0;97.0;2025-07-01;98.0
4807;1204504;417.0;502.0;83.0;2025-07-01;83.0
4808;1204506;294.0;339.0;87.0;2025-07-01;86.0
4809;1204508;464.0;516.0;90.0;2025-07-01;90.0
4810;1204511;159.0;339.0;47.0;2025-07-01;51.0
4811;1204512;464.0;645.0;72.0;2025-07-01;83.0
4812;1204517;124.0;287.0;43.0;2025-07-01;29.0
4813;1204518;119.0;418.0;28.0;2025-07-01;15.0
4814;1204520;75.0;403.0;19.0;2025-07-01;7.0
4815;1204524;214.0;273.0;78.0;2025-07-01;50.0
4816;1204525;181.0;518.0;35.0;2025-07-01;28.0
4817;1204526;92.0;524.0;18.0;2025-07-01;8.0
4818;1204528;111.0;574.0;19.0;2025-07-01;9.0
4819;1204534;483.0;543.0;89.0;2025-07-01;93.0
4820;1204535;446.0;568.0;79.0;2025-07-01;97.0
4821;1204536;132.0;556.0;24.0;2025-07-01;13.0
4822;1204539;345.0;407.0;85.0;2025-07-01;83.0
4823;1204540;429.0;561.0;76.0;2025-07-01;82.0
4824;1204549;349.0;402.0;87.0;2025-07-01;87.0
4825;1204550;172.0;215.0;80.0;2025-07-01;83.0
4826;1204553;519.0;566.0;92.0;2025-07-01;88.0
4827;1204557;397.0;486.0;82.0;2025-07-01;87.0
4828;1204559;418.0;426.0;98.0;2025-07-01;100.0
4829;1204560;281.0;333.0;84.0;2025-07-01;86.0
4830;1204563;136.0;285.0;48.0;2025-07-01;30.0
4831;1204566;345.0;364.0;95.0;2025-07-01;92.0
4832;1204567;366.0;415.0;88.0;2025-07-01;88.0
4833;1204570;125.0;352.0;36.0;2025-07-01;9.0
4834;1204571;314.0;383.0;82.0;2025-07-01;78.0
4835;1204572;132.0;564.0;23.0;2025-07-01;12.0
4836;1204573;412.0;486.0;85.0;2025-07-01;92.0
4837;1204574;236.0;282.0;84.0;2025-07-01;91.0
4838;1205476;470.0;528.0;89.0;2025-07-01;93.0
4839;1205550;448.0;555.0;81.0;2025-07-01;82.0
4840;1205865;196.0;437.0;45.0;2025-07-01;21.0
4841;1206018;394.0;471.0;84.0;2025-07-01;95.0
4842;1209189;498.0;513.0;97.0;2025-07-01;100.0
4843;1209787;110.0;577.0;19.0;2025-07-01;8.0
